date,title,sentiment_score,relevance,url
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251012,US Stock Futures Rise as Trump Signals Openness to China Deal - Bloomberg.com,0.04341,0.0,https://www.bloomberg.com/news/articles/2025-10-12/us-stock-futures-rise-as-trump-signals-openness-to-china-deal
20251013,Trump Vs. China: Market Expert Says Latest Tariff Threat Creates New 'Level Of Uncertainty' - Benzinga,0.040995,0.0,https://www.benzinga.com/markets/equities/25/10/48178566/trump-vs-china-latest-tariff-threat-uncertainty
20251013,Trump Vs. China: Market Expert Says Latest Tariff Threat Creates New 'Level Of Uncertainty' - Benzinga,0.040995,0.0,https://www.benzinga.com/markets/equities/25/10/48178566/trump-vs-china-latest-tariff-threat-uncertainty
