Date,close,high,low,open,volume,returns,log_returns,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,rsi,stoch,williams_r,macd,macd_signal,macd_diff,bb_high,bb_low,bb_mid,bb_width,volume_sma_20,volume_ratio,obv,atr,volatility_5,volatility_10,volatility_20,adx,cci,price_position,close_lag_1,returns_lag_1,close_lag_2,returns_lag_2,close_lag_3,returns_lag_3,close_lag_5,returns_lag_5,sentiment_mean,sentiment_median,sentiment_std,sentiment_min,sentiment_max,article_count,positive_ratio
2024-03-06,434.5559692382813,437.72507317758095,432.67430905196215,436.0712045205875,46234500,0.0062838280469887,0.0062641671204616,436.4415588378906,434.9683891415602,434.5400848388672,433.74408136184417,431.0347412109375,430.40505229033135,418.667724609375,420.3983573555531,57.25647412573181,68.77777070985853,-31.222229290141467,4.859294377514914,5.1214030001814566,-0.2621086226665428,440.699468040866,421.370014381009,431.0347412109375,4.4844305601802175,43094385.0,1.072865989385856,485131000,5.53564101852227,0.012849790792933,0.0128100314819341,0.01096844240966,24.677932526902605,71.69359707195399,0.3725496062541555,431.8423461914063,-0.0179497173066303,439.7354736328125,-0.0035680477681496,441.3100891113281,0.0150568454615442,431.0698547363281,-0.005324587978898,,,0.0,,,0.0,
2024-03-07,441.1516418457031,442.40937609905177,436.60590645920416,438.1508810428141,44526700,0.0151779588230789,0.0150639260151701,437.71910400390624,437.0294733762746,435.2709625244141,435.0909105407276,431.7012451171875,431.4285370098906,419.4062225341797,421.2122116492845,62.63303205736277,94.93825506687038,-5.061744933129601,5.140032802516998,5.125128960648565,0.014903841868433,442.19102436381365,421.21146587056137,431.7012451171875,4.859740093535582,43435085.0,1.025132102308537,529657700,5.701195721539998,0.0140221577938663,0.0101022299850198,0.0112294559612166,24.31108675924552,143.6466205530742,0.7832789121888127,434.5559692382813,0.0062838280469887,431.8423461914063,-0.0179497173066303,439.7354736328125,-0.0035680477681496,434.763916015625,0.0085695189276373,,,0.0,,,0.0,
2024-03-08,434.78369140625,444.31088916848194,434.1102602798687,441.5081801623854,72096000,-0.0144348333666189,-0.0145400291231121,436.4138244628906,436.2808793862664,435.4927947998047,435.0350525162771,432.0097381591797,431.7480755238296,419.9678698730469,421.7444265417145,55.38896438429949,64.38344531002946,-35.61655468997054,4.793424037163163,5.058787975951485,-0.2653639387883215,442.48106405986834,421.538412258491,432.0097381591797,4.847726787506059,45545390.0,1.5829483510844895,457561700,6.02258380490237,0.0138847752551655,0.01127665450885,0.0117865592583721,23.51648783332621,96.27894225409322,0.0660185890231152,441.1516418457031,0.0151779588230789,434.5559692382813,0.0062838280469887,431.8423461914063,-0.0179497173066303,441.3100891113281,0.0150568454615442,,,0.0,,,0.0,
2024-03-11,433.16943359375,434.42716788876976,431.2382379675774,433.2882708218653,45860000,-0.0037127837230483,-0.0037196932121297,435.1006164550781,435.243730788761,435.5759826660157,434.6958490758176,432.02657318115234,431.88344295906006,420.480673828125,422.1924660339512,53.69361348790041,58.34869059017474,-41.65130940982526,4.338465845223027,4.914723549805794,-0.5762577045827673,442.5042182884448,421.5489280738599,432.02657318115234,4.850463262082306,45991195.0,0.9971473887556086,411701700,5.845645921600244,0.0138866717337599,0.0113557825782465,0.0116266677600631,22.278880382419995,15.87372170427189,0.605593623515552,434.78369140625,-0.0144348333666189,441.1516418457031,0.0151779588230789,434.5559692382813,0.0062838280469887,439.7354736328125,-0.0035680477681496,,,0.0,,,0.0,
2024-03-12,439.3789367675781,439.7354484650849,432.2484005864345,435.4868662876252,55300900,0.0143350446551862,0.0142332693848208,436.6079345703125,436.6221327817001,436.17613525390624,435.5473195652286,432.4385589599609,432.5972995122522,421.1216290283203,422.8664452784072,58.90436848345541,66.77785964567704,-33.22214035432295,4.427920895658303,4.817363018976296,-0.389442123317993,443.38187149398215,421.4952464259397,432.4385589599609,5.0612103418069445,47096075.0,1.1742146240424494,467002600,5.962888918532398,0.0126015937234433,0.0122024023783041,0.0120048101706628,21.863807407459067,77.19284890017954,0.9523828746148888,433.16943359375,-0.0037127837230483,434.78369140625,-0.0144348333666189,441.1516418457031,0.0151779588230789,431.8423461914063,-0.0179497173066303,,,0.0,,,0.0,
2024-03-13,436.0018310546875,438.39849269164176,434.88273009385387,438.3786663377931,37928700,-0.00768608922798,-0.0077157794440683,436.89710693359376,436.4153655393626,436.66933288574216,435.6299580178575,433.0179138183594,432.9215406115318,421.73029846191406,423.3815584461045,55.26219697195119,44.02932704335959,-55.97067295664041,4.1781473780689,4.689519890794817,-0.5113725127259174,443.4138990459596,422.6219285907592,433.0179138183594,4.8016421010984125,45767925.0,0.828717928549306,429073900,5.858125901046102,0.013363959356219,0.0123696379719601,0.0115503747128486,21.478382502138203,62.39443373310021,0.3183095927768094,439.3789367675781,0.0143350446551862,433.16943359375,-0.0037127837230483,434.78369140625,-0.0144348333666189,434.5559692382813,0.0062838280469887,,,0.0,,,0.0,
2024-03-14,434.9025573730469,437.7646547619274,432.1790933458998,437.23977017652857,52195200,-0.0025212593235709,-0.0025244430503189,435.6472900390625,435.9110961505907,436.6831970214844,435.4977033551646,433.3110595703125,433.1102088745332,422.4542443847656,423.8333623255925,54.08980149387716,36.62450607781547,-63.37549392218453,3.8471503127261713,4.521045975181089,-0.6738956624549175,443.57155754019175,423.0505616004333,433.3110595703125,4.735857875427375,46123050.0,1.1316510941926,376878700,5.838657009259065,0.0106508657144457,0.0121310804395463,0.0113584586868356,20.614824154591982,31.86394097800024,0.4875900243945822,436.0018310546875,-0.00768608922798,439.3789367675781,0.0143350446551862,433.16943359375,-0.0037127837230483,441.1516418457031,0.0151779588230789,,,0.0,,,0.0,
2024-03-15,429.7329406738281,434.63515795319904,428.56430400980366,431.86218839455097,73069800,-0.0118868390437731,-0.0119580524121488,434.63713989257815,433.85171099166985,435.5254821777344,434.4495646858306,433.28184509277344,432.7885642839898,423.15917724609375,424.0647183392488,48.84200845382942,7.421524427347991,-92.578475572652,3.131588883101415,4.243154556765154,-1.1115656736637387,443.5795336093456,422.9841565762013,433.28184509277344,4.753344103013226,47836735.0,1.527483010702967,303808900,5.874342463115076,0.0099960855665723,0.0114102595586975,0.0116859164144185,19.18415205081305,-42.67785154741333,0.1924995519413868,434.9025573730469,-0.0025212593235709,436.0018310546875,-0.00768608922798,439.3789367675781,0.0143350446551862,434.78369140625,-0.0144348333666189,,,0.0,,,0.0,
2024-03-18,433.83148193359375,437.3617895539183,433.59346292495405,435.0710570885691,47323800,0.0095374146867563,0.0094922206760853,434.76954956054686,433.8449679723112,434.9350830078125,434.33718600360567,433.65265502929685,432.8878897744283,423.9866845703125,424.44772867628194,52.75553178917081,33.449651913178364,-66.55034808682164,2.862225369124872,3.9669687192370975,-1.104743350112226,443.4568824054202,423.84842765317353,433.65265502929685,4.521695999052958,47517100.0,0.9959319907991018,351132700,5.9996643500418685,0.0112088468713569,0.0120224463512544,0.0116668985904317,18.29139834781244,25.542081245447047,0.0631630514202006,429.7329406738281,-0.0118868390437731,434.9025573730469,-0.0025212593235709,436.0018310546875,-0.00768608922798,433.16943359375,-0.0037127837230483,,,0.0,,,0.0,
2024-03-19,434.9123840332031,435.3189683120467,429.7160644501117,431.8184093155366,43004100,0.0024915252687329,0.0024884265655815,433.8762390136719,434.2007733259418,435.24208679199216,434.4417674635324,434.2384429931641,433.08069875145446,424.82650085449217,424.8581073177298,53.76017613736171,40.31401068504623,-59.68598931495377,2.704793434563669,3.714533662302412,-1.0097402277387433,442.7942570342199,425.68262895210825,434.2384429931641,3.940606447499872,46967330.0,0.91561730249516,394136800,5.971324315177094,0.00842077481161,0.0105179613149617,0.0114978194300409,17.161908549951477,-19.609219393312596,0.9274332937071124,433.83148193359375,0.0095374146867563,429.7329406738281,-0.0118868390437731,434.9025573730469,-0.0025212593235709,439.3789367675781,0.0143350446551862,,,0.0,,,0.0,
2024-03-20,440.0690002441406,440.40616105313256,434.4066294366334,436.1122860523407,43653500,0.0118566782649809,0.0117869385680881,434.6896728515625,436.1568489653415,435.79338989257815,435.4649006963703,435.16673736572267,433.7462512745674,425.6070318603516,425.4546129226871,58.31436403232637,73.06153123616446,-26.938468763835548,2.9619794692179653,3.564022823685524,-0.6020433544675581,441.8087539756398,428.5247207558056,435.16673736572267,3.052630653769397,46661055.0,0.9355446421003554,437790300,5.973339122414385,0.0095843597995268,0.0109807072652449,0.0116494256736358,16.551273756599205,88.86286544292538,0.9438021447942532,434.9123840332031,0.0024915252687329,433.83148193359375,0.0095374146867563,429.7329406738281,-0.0118868390437731,436.0018310546875,-0.00768608922798,,,0.0,,,0.0,
2024-03-21,442.1514892578125,445.59255105668296,441.9531753932683,445.13639587885984,39345700,0.0047321874808645,0.0047210258803605,436.1394592285157,438.15506239616514,435.89337463378905,436.6806440711779,435.5821685791016,434.5467501301146,426.41336730957033,426.1093923868097,60.02661829814797,79.79203737532634,-20.20796262467365,3.29584822715492,3.510387904379403,-0.2145396772244829,442.8507913138231,428.31354584438,435.5821685791016,3.3374289670453083,45933950.0,0.8565712289058529,477136000,5.941211385994953,0.0092932272152694,0.0099653943404943,0.0097945859259128,16.67755872549685,180.7395647327926,0.0544911773006414,440.0690002441406,0.0118566782649809,434.9123840332031,0.0024915252687329,433.83148193359375,0.0095374146867563,434.9025573730469,-0.0025212593235709,,,0.0,,,0.0,
2024-03-22,442.6572265625,443.7579547131184,440.78297450531056,441.6358179016752,28253900,0.0011438100220728,0.0011431563697781,438.72431640625,439.6557837849434,436.6807281494141,437.7672954332364,436.0867614746094,435.3191764570085,427.17534729003904,426.7583270603662,60.451471706061824,82.76202778769932,-17.237972212300676,3.56021050651475,3.5203524248064726,0.0398580817082772,443.83308274557385,428.3404402036449,436.0867614746094,3.5526514241205613,45353950.0,0.6229644826966559,505389900,5.72933773041016,0.004590804455056,0.0085245355075146,0.0097506113663132,16.582201310868044,136.8985593615812,0.630004882791306,442.1514892578125,0.0047321874808645,440.0690002441406,0.0118566782649809,434.9123840332031,0.0024915252687329,429.7329406738281,-0.0118868390437731,,,0.0,,,0.0,
2024-03-25,441.0507507324219,442.5382408654653,438.8492641249952,439.850820235694,27789200,-0.003629164359415,-0.0036357657529232,440.1681701660156,440.1207727674363,437.4688598632813,438.3642873058156,436.5224212646484,435.8650406737145,427.8883618164063,427.318814263192,58.33067468396932,73.32784571566663,-26.672154284333377,3.598607832884284,3.536003506422035,0.0626043264622486,444.3558894207295,428.6889531085673,436.5224212646484,3.5890335865849767,45091250.0,0.6162880824993763,477600700,5.592096638059776,0.0056697046406434,0.0085185343541895,0.0098040425812447,16.140604536452596,91.80127732928784,0.5967743258490833,442.6572265625,0.0011438100220728,442.1514892578125,0.0047321874808645,440.0690002441406,0.0118566782649809,433.83148193359375,0.0095374146867563,,,0.0,,,0.0,
2024-03-26,439.6227722167969,443.500166922462,439.3946794942053,442.5779000097676,34142000,-0.0032376739258547,-0.0032429265326293,441.1102478027344,439.95477258388985,437.4932434082031,438.5931027441758,436.8346893310547,436.2229198682938,428.5686572265625,427.80132241823526,56.43538381404709,64.941906096082,-35.058093903918,3.4737686163104518,3.5235565283997183,-0.049787912089267,444.6396489801141,429.02972968199526,436.8346893310547,3.5734156831782347,45112690.0,0.7568158759763606,443458700,5.485910265930982,0.0064094227656993,0.0073919748294252,0.0098439179171863,15.874176637494388,82.95600564316892,0.0555580126774023,441.0507507324219,-0.003629164359415,442.6572265625,0.0011438100220728,442.1514892578125,0.0047321874808645,434.9123840332031,0.0024915252687329,,,0.0,,,0.0,
2024-03-27,441.12017822265625,442.8159388955268,438.2443697945435,442.7167668263367,41359200,0.003406115652992,0.0034003279796708,441.3204833984375,440.3432411301453,438.005078125,439.0525710129904,437.3372055053711,436.6893254258521,429.2796936035156,428.32363048899686,57.97731588007766,73.73556525393289,-26.264434746067117,3.4558241979087825,3.510010062301532,-0.0541858643927488,444.8826494637307,429.7917615470116,437.3372055053711,3.4506297947554283,45533710.0,0.9083204509362404,484817900,5.420600182720434,0.0038009926144312,0.0069138951949938,0.0097529769104943,15.401242911948705,73.3918391967628,0.629063755687577,439.6227722167969,-0.0032376739258547,441.0507507324219,-0.003629164359415,442.6572265625,0.0011438100220728,440.0690002441406,0.0118566782649809,,,0.0,,,0.0,
2024-03-28,440.3070068359375,441.9234176268969,439.94999346626497,441.070574211559,36839600,-0.0018434236901044,-0.0018451248865604,440.9515869140625,440.33116303207606,438.545523071289,439.28065025352623,437.6143600463867,437.0338665125269,430.0202209472656,428.7935668163278,56.80155561499689,68.96013896090305,-31.039861039096944,3.337514195970755,3.4755108890353763,-0.1379966930646214,445.1685672317452,430.0601528610282,437.6143600463867,3.452449405251586,45250930.0,0.8141180744793532,447978300,5.174373323999824,0.0030207541641477,0.0068766978922147,0.0096157349601276,14.96209016679914,66.79745622572828,0.1809106104893939,441.12017822265625,0.003406115652992,439.6227722167969,-0.0032376739258547,441.0507507324219,-0.003629164359415,442.1514892578125,0.0047321874808645,,,0.0,,,0.0,
2024-04-01,441.2391662597656,443.79763595945445,439.3252392986767,441.2589885667326,38729000,0.0021170669768046,0.0021148291483777,440.6679748535156,440.6338307746393,439.6961456298829,439.6367440728425,437.6108139038086,437.4343712503592,430.6649066162109,429.2816295395999,57.85662915783014,74.43433381643845,-25.565666183561547,3.2811471206156853,3.4366381353514384,-0.1554910147357531,445.1581417257223,430.0634860818949,437.6108139038086,3.449333326380135,44994730.0,0.8607452472767366,486707300,5.124232133769676,0.0032056075389027,0.0050986629143447,0.0090137956885494,14.881010212721607,78.7231654928678,0.4279421317502938,440.3070068359375,-0.0018434236901044,441.12017822265625,0.003406115652992,439.6227722167969,-0.0032376739258547,442.6572265625,0.0011438100220728,,,0.0,,,0.0,
2024-04-02,437.4312133789063,437.74855190392645,434.3769132990223,436.4098045902398,44259700,-0.0086301334333894,-0.0086675886865138,439.9440673828125,439.5662916427283,440.0561187744141,439.2357384921268,437.49560089111327,437.434070500697,431.07121337890624,429.60122106271,52.24317427626106,52.07176842508664,-47.92823157491336,2.895824571130845,3.32847542250732,-0.4326508513764748,444.9797626060386,430.01143917618793,437.49560089111327,3.421365471872729,45491430.0,0.9729239111630476,442447600,5.248376478553507,0.0047706057128826,0.0055880532190573,0.0091895204665069,13.849566155705528,-22.49817294053958,0.9058800297727172,441.2391662597656,0.0021170669768046,440.3070068359375,-0.0018434236901044,441.12017822265625,0.003406115652992,441.0507507324219,-0.003629164359415,,,0.0,,,0.0,
2024-04-03,438.4129333496094,440.29708147447735,435.2892101079776,435.299106130028,39949800,0.0022442842227006,0.0022417695785458,439.702099609375,439.1818388783554,440.4061737060547,439.0861375571236,437.8241302490234,437.5272955339268,431.48626098632815,429.9467784072943,53.49588062150337,57.837012304861005,-42.162987695139,2.6392466787856392,3.190629673762984,-0.5513829949773443,444.8496119013409,430.798648596706,437.8241302490234,3.209271105419223,44593065.0,0.8958747285031876,482397400,5.231197541978238,0.004937945857502,0.0055804794718271,0.008194799147794,13.29518359839198,4.179408319949655,0.6237626753885082,437.4312133789063,-0.0086301334333894,441.2391662597656,0.0021170669768046,440.3070068359375,-0.0018434236901044,439.6227722167969,-0.0032376739258547,,,0.0,,,0.0,
2024-04-04,431.7093200683594,443.22250998661207,431.48122734232624,442.6076552811834,57267700,-0.0152906375960041,-0.0154087448991048,437.8199279785157,436.6909992750234,439.57020568847656,437.7448980137119,437.68179779052736,436.97320263244416,431.7325732421875,430.0158976881204,44.84544175306424,18.469405863665138,-81.53059413633486,1.8733860548965708,2.927180949989701,-1.0537948950931302,445.0722215782926,430.2913740027621,437.68179779052736,3.3770761430212746,45144725.0,1.2685358034631953,425129700,5.696203620714495,0.0075760057777822,0.0061833460014867,0.0088286327690817,12.628220512021684,-56.40672832883641,0.0194265595115541,438.4129333496094,0.0022442842227006,437.4312133789063,-0.0086301334333894,441.2391662597656,0.0021170669768046,441.12017822265625,0.003406115652992,,,0.0,,,0.0,
2024-04-05,436.7965393066406,439.47403376675936,432.3241424296577,433.1373110005756,54744600,0.0117838994939365,0.0117150100133085,437.1178344726562,436.7261792855625,439.0347106933594,437.5724691578807,437.4640426635742,436.9563775537962,432.0340844726563,430.2818052025722,51.28343666511692,44.59724013245057,-55.40275986754943,1.6578217326253366,2.6733091065168284,-1.0154873738914918,444.6874398937367,430.2406454334117,437.4640426635742,3.3023958660380965,45655620.0,1.1990769153939866,479874300,5.843954340549173,0.0105424158688985,0.0073210268546096,0.0085436503183048,12.008897646106403,-35.04822244341744,0.6255195591172923,431.7093200683594,-0.0152906375960041,438.4129333496094,0.0022442842227006,437.4312133789063,-0.0086301334333894,440.3070068359375,-0.0018434236901044,,,0.0,,,0.0,
2024-04-08,436.9254455566406,438.8095936916302,435.53712747102014,437.7286878155733,28144900,0.0002951173793743,0.0002950738408063,436.2550903320313,436.792601375922,438.46153259277344,437.4548285031097,437.5711303710938,436.9534316493052,432.3278729248047,430.542340118418,51.43811978236511,45.40917197350819,-54.59082802649181,1.4803228706450111,2.4347118593424653,-0.954388988697454,444.6952273126369,430.4470334295506,437.5711303710938,3.2562006252566817,43458065.0,0.6476335290123939,508019200,5.660276617696378,0.0104144696044623,0.0072957955783662,0.0078851875226498,11.433812127756502,-12.68453241697691,0.4242421439935436,436.7965393066406,0.0117838994939365,431.7093200683594,-0.0152906375960041,438.4129333496094,0.0022442842227006,441.2391662597656,0.0021170669768046,,,0.0,,,0.0,
2024-04-09,438.5418395996094,439.5433956821738,433.791779434532,439.2657320756614,39443600,0.0036994733527351,0.0036926471316266,436.4772155761719,437.37568078381776,438.2106414794922,437.6524668842914,437.8397506713867,437.1047085969532,432.70430053710936,430.8560459804256,53.43469939761649,50.03508104700156,-49.964918952998445,1.453330148924124,2.238435517258797,-0.7851053683346731,444.67916571559306,431.00033562718033,437.8397506713867,3.124163593515094,43137245.0,0.9143745735268908,547462800,5.666800876978196,0.0098739680479351,0.0074007562688316,0.007862037951667,11.25255779985952,-14.046252062878615,0.8258652803796395,436.9254455566406,0.0002951173793743,436.7965393066406,0.0117838994939365,431.7093200683594,-0.0152906375960041,437.4312133789063,-0.0086301334333894,,,0.0,,,0.0,
2024-04-10,434.7140502929688,435.5767897718114,432.6414842340189,433.3554807446242,61502200,-0.0087284472335305,-0.0087667632515793,435.73743896484376,436.4884706202015,437.7197692871094,437.1182093222328,437.60650634765625,436.8770268537166,432.9182092285157,431.007340267192,48.36367288230903,22.909423779666596,-77.0905762203334,1.110269124266324,2.0128022386603024,-0.9025331143939784,444.5376078684892,430.6754048268233,437.60650634765625,3.167732389850047,43447310.0,1.4155582934823814,485960600,5.683483340450502,0.0105952984143375,0.0078147844567032,0.0074279318330647,11.313384140589363,-83.02565346800132,0.7060818821736675,438.5418395996094,0.0036994733527351,436.9254455566406,0.0002951173793743,436.7965393066406,0.0117838994939365,438.4129333496094,0.0022442842227006,,,0.0,,,0.0,
2024-04-11,441.6556701660156,442.6076554234298,434.3074649227314,436.5883013945989,45474600,0.0159682436497476,0.015842092417555,437.726708984375,438.2108704688062,437.7733184814453,437.9432022029205,437.88919830322266,437.3321357406022,433.3274005126953,431.42492183185175,56.43755249083154,82.6088443472066,-17.391155652793408,1.3825839338599053,1.8867585777002231,-0.5041746438403178,444.9944539841629,430.7839426222824,437.88919830322266,3.245229938748176,43824605.0,1.037649968550772,531435200,5.870390994753921,0.0097189991384859,0.009455996990063,0.0080793486917931,11.1474082368748,40.52999681294449,0.8853056134768734,434.7140502929688,-0.0087284472335305,438.5418395996094,0.0036994733527351,436.9254455566406,0.0002951173793743,431.7093200683594,-0.0152906375960041,,,0.0,,,0.0,
