Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-07-10 00:00:00-04:00,441.9658020588111,445.3771604623182,441.289503609188,444.07427978515625,2262600,0.0,0.0,0.0
2025-07-11 00:00:00-04:00,441.2596495594179,442.04533580585183,440.3545897517066,441.1601867675781,3345500,0.0,0.0,0.0
2025-07-14 00:00:00-04:00,440.7026578520683,442.3437180150912,440.0761060109555,442.1646728515625,2244700,0.0,0.0,0.0
2025-07-15 00:00:00-04:00,442.1647148973231,442.75153631126386,437.7488640287585,437.7587890625,3810700,0.0,0.0,0.0
2025-07-16 00:00:00-04:00,439.4594729640269,440.2053984056819,435.26242828336086,439.9567565917969,4230300,0.0,0.0,0.0
2025-07-17 00:00:00-04:00,439.64844742829354,443.1891044641609,439.57885078708756,442.8012390136719,3790800,0.0,0.0,0.0
2025-07-18 00:00:00-04:00,443.4888010970272,443.538537542469,439.89693703069776,441.0312194824219,3901900,0.181,0.0,0.0
2025-07-21 00:00:00-04:00,441.9664849140264,443.7673814396704,440.91181723704585,441.2102966308594,2548800,0.0,0.0,0.0
2025-07-22 00:00:00-04:00,440.6331789640456,443.21018254232433,440.61329045993614,442.7226257324219,3091600,0.0,0.0,0.0
2025-07-23 00:00:00-04:00,445.0011201166773,447.98603539974056,444.10565160458407,447.94622802734375,5486500,0.0,0.0,0.0
2025-07-24 00:00:00-04:00,444.76234351990536,446.8716788277779,444.5036411414998,444.86181640625,5078300,0.0,0.0,0.0
2025-07-25 00:00:00-04:00,445.27970883105496,447.1502605909439,444.1653453223879,446.76220703125,3710600,0.0,0.0,0.0
2025-07-28 00:00:00-04:00,446.40406111209256,447.21994529317635,445.1304983950402,446.0856628417969,2864200,0.0,0.0,0.0
2025-07-29 00:00:00-04:00,446.37416848094995,446.59306347434614,443.4091418184248,444.2349853515625,3146200,0.0,0.0,0.0
2025-07-30 00:00:00-04:00,444.4638584942125,445.1305029817551,440.384467910889,442.523681640625,3765000,0.0,0.0,0.0
2025-07-31 00:00:00-04:00,443.031061497011,443.95640830397537,438.28505716661084,439.1108703613281,4223300,0.0,0.0,0.0
2025-08-01 00:00:00-04:00,435.548905308309,435.5588647428272,431.22077190689106,433.52911376953125,5980000,0.0,0.0,0.0
2025-08-04 00:00:00-04:00,435.6782689792288,439.67804479740255,435.3897186471017,439.5885009765625,5065800,0.0,0.0,0.0
2025-08-05 00:00:00-04:00,439.5784991051891,440.77247732938474,437.0015259626923,438.9218444824219,4081600,0.0,0.0,0.0
2025-08-06 00:00:00-04:00,439.8869609244991,440.7227639436353,437.91693622488566,439.7476806640625,2975300,0.0,0.0,0.0
2025-08-07 00:00:00-04:00,442.0361122461921,442.77241202845084,435.7777614638361,437.5090026855469,5205100,0.0,0.0,0.0
2025-08-08 00:00:00-04:00,438.59350256005024,440.65310140690576,438.09601667612156,439.69793701171875,3684500,0.0,0.0,0.0
2025-08-11 00:00:00-04:00,440.1058885378491,440.6431818430636,437.0215000697122,437.7975769042969,3538100,0.0,0.0,0.0
2025-08-12 00:00:00-04:00,439.46907494399755,442.91166869905777,438.9218526268283,442.44403076171875,5012600,0.0,0.0,0.0
2025-08-13 00:00:00-04:00,444.1951905388053,447.3890413546347,443.8071369814891,447.16021728515625,6203200,0.0,0.0,0.0
2025-08-14 00:00:00-04:00,445.4886160935804,447.3790866015233,444.7324582545296,446.9014892578125,4553200,0.0,0.0,0.0
2025-08-15 00:00:00-04:00,449.8941740565121,450.0435021846019,446.9771865533784,447.5346984863281,5584400,0.266,0.0,0.0
2025-08-18 00:00:00-04:00,447.3555409105031,447.9727841446056,446.638735455582,447.0568542480469,3809100,0.0,0.0,0.0
2025-08-19 00:00:00-04:00,447.8532883037341,450.1430673015418,446.2205530737605,447.2957763671875,5794900,0.0,0.0,0.0
2025-08-20 00:00:00-04:00,447.7935624826872,448.52030284693365,445.68297721414746,447.3654479980469,4731400,0.0,0.0,0.0
2025-08-21 00:00:00-04:00,445.7327409027691,447.0767548380743,443.90091161503807,445.96173095703125,3780700,0.0,0.0,0.0
2025-08-22 00:00:00-04:00,448.4207662348371,455.8376802218442,448.2913383954269,454.6131591796875,8534700,0.0,0.0,0.0
2025-08-25 00:00:00-04:00,453.61759045301125,454.1651370455061,451.0191595173148,451.0589904785156,3898200,0.0,0.0,0.0
2025-08-26 00:00:00-04:00,450.7802506325471,452.73154245145685,450.5313602848553,452.4726867675781,3190500,0.0,0.0,0.0
2025-08-27 00:00:00-04:00,452.2636269428508,454.6131676214814,452.1939303538554,454.005859375,2943900,0.0,0.0,0.0
2025-08-28 00:00:00-04:00,454.5036260138315,455.17066549250205,452.7713589714319,454.7624816894531,3576500,0.0,0.0,0.0
2025-08-29 00:00:00-04:00,454.09544790125034,454.8122533040054,452.2636186235699,454.0655822753906,3605900,0.0,0.0,0.0
2025-09-02 00:00:00-04:00,449.9837531333719,451.68618487261773,448.1618892785003,451.5965576171875,6009200,0.0,0.0,0.0
2025-09-03 00:00:00-04:00,450.8698507529618,451.72601897175747,448.5302753914158,451.2481689453125,3948200,0.0,0.0,0.0
2025-09-04 00:00:00-04:00,451.5368365567463,455.2303910274256,450.55124054598025,455.02130126953125,4524200,0.0,0.0,0.0
2025-09-05 00:00:00-04:00,455.0910095681572,456.634147924236,450.96940128623123,452.970458984375,5828200,0.0,0.0,0.0
2025-09-08 00:00:00-04:00,453.3587422468843,454.264706740868,451.616509846636,454.17510986328125,4395200,0.0,0.0,0.0
2025-09-09 00:00:00-04:00,453.9361926039806,456.5146931270822,453.19948684941573,455.97711181640625,5979400,0.0,0.0,0.0
2025-09-10 00:00:00-04:00,455.67840914788616,455.8675682483003,452.6917248871869,453.90631103515625,5412200,0.0,0.0,0.0
2025-09-11 00:00:00-04:00,454.8222472143065,460.2679694737509,454.57335685579835,459.8697509765625,6352100,0.0,0.0,0.0
2025-09-12 00:00:00-04:00,459.20267612818765,459.6407255560395,457.0323596606351,457.28125,3784600,0.0,0.0,0.0
2025-09-15 00:00:00-04:00,457.96819233277193,458.86419148308056,456.7934068339762,458.0279235839844,4862200,0.0,0.0,0.0
2025-09-16 00:00:00-04:00,458.0677356215761,458.75467540982436,455.74809095581014,456.74365234375,4526100,0.0,0.0,0.0
2025-09-17 00:00:00-04:00,457.74917005762524,461.7911467825299,455.92727573956853,459.212646484375,5998000,0.0,0.0,0.0
2025-09-18 00:00:00-04:00,459.2425199928915,462.3088356918881,458.61531145892985,460.5765686035156,6681000,0.0,0.0,0.0
2025-09-19 00:00:00-04:00,461.9823148459031,463.04062251481355,460.1352580946788,462.20196533203125,5871400,1.318,0.0,0.0
2025-09-22 00:00:00-04:00,460.42480841834794,463.54982335258615,459.4264026486323,462.9308166503906,4074900,0.0,0.0,0.0
2025-09-23 00:00:00-04:00,463.47993397947346,466.2555008385131,461.2934228763569,462.132080078125,5904600,0.0,0.0,0.0
2025-09-24 00:00:00-04:00,462.71115276867505,463.6796075560234,460.0653531803729,460.2850036621094,4588800,0.0,0.0,0.0
2025-09-25 00:00:00-04:00,459.1667921981924,460.34490365491445,456.9802811973833,458.6975402832031,4767200,0.0,0.0,0.0
2025-09-26 00:00:00-04:00,460.53463018195015,462.6712332087577,459.5861629578686,461.54302978515625,4167200,0.0,0.0,0.0
2025-09-29 00:00:00-04:00,463.02067222481816,463.04062937151593,460.57456588712006,462.30181884765625,3752700,0.0,0.0,0.0
2025-09-30 00:00:00-04:00,461.8824618250513,463.3501194919712,460.10530081406006,463.00067138671875,4253300,0.0,0.0,0.0
2025-10-01 00:00:00-04:00,461.8325587748827,464.39846888539756,461.81257115961097,463.5198669433594,4551600,0.0,0.0,0.0
2025-10-02 00:00:00-04:00,463.5697568508243,465.0274206689493,461.88244874856633,464.36846923828125,5458300,0.0,0.0,0.0
2025-10-03 00:00:00-04:00,465.04745026257734,469.63012926919396,464.9376097797553,466.76470947265625,9693900,0.0,0.0,0.0
2025-10-06 00:00:00-04:00,467.5733851117817,467.7231398795227,463.4899092771088,466.0957336425781,7405400,0.0,0.0,0.0
2025-10-07 00:00:00-04:00,466.8046100594079,467.8629177482584,463.6496746085609,465.2271423339844,7368700,0.0,0.0,0.0
2025-10-08 00:00:00-04:00,466.5750030924513,467.38370934829874,464.18879861905265,465.3269958496094,4621200,0.0,0.0,0.0
2025-10-09 00:00:00-04:00,465.4268347131673,466.03584761237033,461.8724821137813,462.7610778808594,5411000,0.0,0.0,0.0
2025-10-10 00:00:00-04:00,464.37846455908823,465.756269330528,453.9950511436824,454.1448059082031,9309100,0.0,0.0,0.0
2025-10-13 00:00:00-04:00,457.49948081829615,460.82415858146624,457.3297384333459,459.945556640625,6272500,0.0,0.0,0.0
2025-10-14 00:00:00-04:00,456.30138315387626,464.4783287636369,453.83531970856865,461.9723205566406,7827400,0.0,0.0,0.0
2025-10-15 00:00:00-04:00,463.9292177833518,466.1955878891417,459.51625091898666,461.9723205566406,6187100,0.0,0.0,0.0
2025-10-16 00:00:00-04:00,462.6312856799951,463.52984479651576,457.11010288431595,458.8273620605469,8149500,0.0,0.0,0.0
2025-10-17 00:00:00-04:00,458.7224786382736,462.5276856274619,458.3429820406863,461.1993713378906,8439900,0.155,0.0,0.0
2025-10-20 00:00:00-04:00,462.8672817681813,466.9421382675088,462.8472874089885,466.4327697753906,4556600,0.0,0.0,0.0
2025-10-21 00:00:00-04:00,466.48274476231273,470.65748179510894,466.32294227809757,468.6300354003906,5951600,0.0,0.0,0.0
2025-10-22 00:00:00-04:00,468.62001580624127,468.6499768656481,463.8959827242623,465.1943359375,7604700,0.0,0.0,0.0
2025-10-23 00:00:00-04:00,464.9646207056117,467.38159128886383,464.27548585035083,466.70245361328125,5144200,0.0,0.0,0.0
2025-10-24 00:00:00-04:00,469.4289926910042,472.6449451288366,468.689932909626,471.6162414550781,7228900,0.0,0.0,0.0
2025-10-27 00:00:00-04:00,474.16306483669115,475.0219688758347,473.1143667786779,474.7523193359375,4720200,0.0,0.0,0.0
2025-10-28 00:00:00-04:00,478.1979681029732,478.80721696799145,476.22047716483803,476.550048828125,9435500,0.0,0.0,0.0
2025-10-29 00:00:00-04:00,478.04815861170067,479.7859915314212,473.89338557117406,475.7710266113281,10006500,0.0,0.0,0.0
2025-10-30 00:00:00-04:00,473.50389078602825,479.5462715544292,473.31412724646594,474.4127502441406,9338300,0.0,0.0,0.0
2025-10-31 00:00:00-04:00,475.2616629943483,476.56004672740613,472.8247589682168,475.0719299316406,7990900,0.0,0.0,0.0
2025-11-03 00:00:00-05:00,475.5612843632112,475.70109247928553,470.70737943424075,472.8746643066406,4858700,0.0,0.0,0.0
2025-11-04 00:00:00-05:00,469.8285148966464,472.11561354258475,468.2105262559626,470.3078918457031,6013300,0.0,0.0,0.0
2025-11-05 00:00:00-05:00,470.20801318787966,473.96329519149566,469.8085222358198,472.5151062011719,7030200,0.0,0.0,0.0
2025-11-06 00:00:00-05:00,471.49640576551286,472.8447144153609,467.26174675664487,468.68994140625,7125200,0.0,0.0,0.0
2025-11-07 00:00:00-05:00,467.6911956186322,469.3591092146694,464.27548242733974,469.2691955566406,8604400,0.0,0.0,0.0
2025-11-10 00:00:00-05:00,471.3066438918504,473.60377024246327,468.85974272086645,473.2242431640625,5636600,0.0,0.0,0.0
2025-11-11 00:00:00-05:00,473.6637018754749,479.25663636674324,473.4040190315206,478.8072204589844,4839100,0.0,0.0,0.0
2025-11-12 00:00:00-05:00,479.88584979727233,483.7909372459964,479.88584979727233,482.15301513671875,7066900,0.0,0.0,0.0
2025-11-13 00:00:00-05:00,480.7946959794621,481.80343578909407,473.62373121117145,474.14306640625,8722300,0.0,0.0,0.0
2025-11-14 00:00:00-05:00,470.787301759158,473.45392748998006,468.2804480260611,471.2067565917969,10940200,0.0,0.0,0.0
