Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,return_1d,return_5d,return_10d,return_20d,sma_5,ema_5,close_to_sma_5,sma_10,ema_10,close_to_sma_10,sma_20,ema_20,close_to_sma_20,sma_50,ema_50,close_to_sma_50,sma_200,ema_200,close_to_sma_200,volatility_5d,volatility_10d,volatility_20d,rsi,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_width,bb_position,volume_sma_5,volume_ratio_5,volume_sma_10,volume_ratio_10,volume_sma_20,volume_ratio_20,day_of_week,day_of_month,month,quarter,sentiment_score_mean,sentiment_score_median,sentiment_score_std,sentiment_score_min,sentiment_score_max,news_count,sentiment_positive_mean,sentiment_negative_mean,sentiment_neutral_mean,sentiment_score_mean_lag_1,sentiment_positive_mean_lag_1,sentiment_negative_mean_lag_1,sentiment_score_mean_lag_3,sentiment_positive_mean_lag_3,sentiment_negative_mean_lag_3,sentiment_score_mean_lag_5,sentiment_positive_mean_lag_5,sentiment_negative_mean_lag_5,sentiment_score_mean_lag_7,sentiment_positive_mean_lag_7,sentiment_negative_mean_lag_7,target
2017-05-19,35.651672,35.791134,35.47734,35.57729,1.078432e+08,0.0,0.0,AAPL,0.0034087205,-0.019475037,0.031765055,0.08028217,35.657253,35.557693,-0.002242607,35.68975,35.394985,-0.0031510966,34.696156,34.856976,0.02539577,33.576424,33.592407,0.05959141,28.57834,29.529047,0.24490394,0.018083347,0.016148154,0.012694831,62.721,0.7130599,0.7032133,0.009846663,36.905613,34.696156,32.4867,0.12736036,0.6994009,1.2588392e+08,0.85668766,1.323302e+08,0.8149553,1.1946618e+08,0.902709,4.0,19.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017-05-22,35.79578,35.930595,35.54242,35.793457,9.18656e+07,0.0,0.0,AAPL,0.0060759955,-0.010982861,0.01055864,0.076479755,35.57776,35.63628,0.006062727,35.72715,35.467434,0.0018559401,34.823303,34.946163,0.027859323,33.648117,33.678726,0.063758105,28.635925,29.591482,0.24994943,0.018634573,0.013893404,0.012635815,64.5804,0.7006286,0.7026963,-0.0020677343,36.974377,34.823303,32.67223,0.123542204,0.72550446,1.2344928e+08,0.7441566,1.220158e+08,0.7528992,1.206326e+08,0.7615321,0.0,22.0,5.0,2.0,-0.7873049,-0.7873049,0.0538719,-0.825398,-0.74921167,2.0,0.0,0.7873049,0.21269514,-0.16572215,0.3080476,0.47376972,-0.11077154,0.12619324,0.23696479,0.0044835308,0.46977064,0.46528712,0.09368595,0.25685552,0.16316956,0
2017-05-23,36.004982,36.004982,35.635403,35.7493,7.96756e+07,0.0,0.0,AAPL,-0.0012337153,-0.010741646,0.0028887673,0.06853106,35.500122,35.673954,0.0070189754,35.737446,35.51868,0.0003316163,34.937943,35.02265,0.023222724,33.71865,33.759922,0.06022331,28.69144,29.652853,0.24599174,0.018636812,0.013781255,0.012669837,63.87946,0.6793819,0.69803345,-0.018651523,37.025764,34.937943,32.85012,0.119516015,0.6943064,1.233456e+08,0.64595413,1.143312e+08,0.69688416,1.2084208e+08,0.65933657,1.0,23.0,5.0,2.0,0.21491356,0.2637322,0.48659042,-0.38042617,0.712616,4.0,0.31002012,0.09510654,0.59487337,-0.7873049,0.0,0.7873049,0.20975833,0.52522695,0.3154686,-0.124614134,0.0,0.124614134,0.10438315,0.33039117,0.22600803,0
2017-05-24,35.7586,35.835304,35.486645,35.64238,7.6712e+07,0.0,0.0,AAPL,-0.0029907813,0.020565571,0.004651849,0.071637884,35.643772,35.66343,-3.9020524e-05,35.753952,35.541172,-0.003120515,35.057076,35.081676,0.01669572,33.788017,33.833744,0.054882303,28.745401,29.712545,0.23993325,0.0071978318,0.0137200635,0.012574567,62.12137,0.64646435,0.68771964,-0.04125529,37.009197,35.057076,33.104954,0.11136822,0.64991456,9.807384e+07,0.78218615,1.1168012e+08,0.68689036,1.2066944e+08,0.6357202,2.0,24.0,5.0,2.0,0.35796607,0.63817096,0.71032625,-0.44972703,0.8854543,3.0,0.5078751,0.149909,0.3422159,0.21491356,0.31002012,0.09510654,-0.16572215,0.3080476,0.47376972,-0.11077154,0.12619324,0.23696479,0.0044835308,0.46977064,0.46528712,1
2017-05-25,35.733036,35.87715,35.57033,35.76558,7.69424e+07,0.0,0.0,AAPL,0.0034565444,0.008719172,-0.0005196892,0.074519284,35.7056,35.69748,0.001679806,35.75209,35.581974,0.00037727552,35.181095,35.14681,0.016613558,33.85304,33.909504,0.056495335,28.799475,29.77287,0.24188304,0.0037334713,0.013475597,0.012557697,63.37229,0.623135,0.6748027,-0.05166773,36.967358,35.181095,33.394833,0.10154673,0.66360503,8.660776e+07,0.88840073,1.0847232e+08,0.7093275,1.216673e+08,0.6324,3.0,25.0,5.0,2.0,-0.06945954,-0.13634495,0.55634475,-0.7020906,0.9303837,10.0,0.18674038,0.25619993,0.5570597,0.35796607,0.5078751,0.149909,-0.7873049,0.0,0.7873049,0.20975833,0.52522695,0.3154686,-0.124614134,0.0,0.124614134,0
2017-05-26,35.795788,35.851574,35.635403,35.705135,8.77104e+07,0.0,0.0,AAPL,-0.0016900013,0.0035934655,-0.015951555,0.0737486,35.73117,35.70003,-0.00072862284,35.694214,35.604366,0.00030601613,35.303715,35.19998,0.011370529,33.91579,33.97992,0.052758437,28.854174,29.83199,0.23743397,0.0038590902,0.012554775,0.01257267,62.28549,0.59293395,0.65842897,-0.06549498,36.85369,35.303715,33.75374,0.08780814,0.6294929,8.25812e+07,1.062111,1.0423256e+08,0.8414875,1.2188074e+08,0.7196412,4.0,26.0,5.0,2.0,0.17816365,0.1026201,0.4489545,-0.45779258,0.70781994,5.0,0.26972216,0.091558516,0.6387193,-0.06945954,0.18674038,0.25619993,0.21491356,0.31002012,0.09510654,-0.16572215,0.3080476,0.47376972,-0.11077154,0.12619324,0.23696479,1
2017-05-30,35.66098,35.895744,35.64006,35.71909,8.05076e+07,0.0,0.0,AAPL,0.00039081668,-0.0020776847,-0.013037726,0.052696757,35.716297,35.706383,7.8203e-05,35.647026,35.625225,0.002021541,35.393116,35.24942,0.009210077,33.982063,34.048122,0.051116016,28.909023,29.89066,0.23556887,0.002478344,0.012562644,0.011949694,62.44561,0.5636283,0.63946885,-0.07584052,36.810303,35.393116,33.97593,0.08008253,0.61500734,8.03096e+07,1.0024655,1.0187944e+08,0.7902242,1.1918554e+08,0.67548126,1.0,30.0,5.0,2.0,0.21899602,0.29830968,0.5007503,-0.5173611,0.77956206,8.0,0.33149776,0.112501755,0.5560005,0.10053949,0.123295605,0.02275611,0.013199684,0.21721897,0.20401928,-0.06945954,0.18674038,0.25619993,0.21491356,0.31002012,0.09510654,0
2017-05-31,35.78881,35.835297,35.41923,35.507557,9.78048e+07,0.0,0.0,AAPL,-0.005922116,-0.0067621237,-0.017431134,0.039865274,35.66795,35.64011,-0.004496789,35.584038,35.603832,-0.0021492492,35.461178,35.274006,0.0013078565,34.037296,34.105354,0.043195575,28.962528,29.946634,0.22598264,0.0035300606,0.012650322,0.012063762,58.398014,0.5173705,0.6150492,-0.09767865,36.751293,35.461178,34.171066,0.07276205,0.51797444,8.393544e+07,1.1652384,1.0364052e+08,0.9436927,1.1500534e+08,0.85043705,2.0,31.0,5.0,2.0,-0.10082585,-0.076655455,0.61272466,-0.7939622,0.8901972,8.0,0.19509915,0.295925,0.50897586,0.21899602,0.33149776,0.112501755,0.20753641,0.3834631,0.1759267,0.17816365,0.26972216,0.091558516,0.35796607,0.5078751,0.149909,1
2017-06-01,35.60286,35.64005,35.382042,35.605183,6.56164e+07,0.0,0.0,AAPL,0.0027494354,-0.0010436204,0.019500488,0.045914672,35.660507,35.628468,-0.0015514664,35.652138,35.604076,-0.0013170883,35.53933,35.305546,0.0018529377,34.101982,34.164173,0.044079516,29.015032,30.003023,0.22712888,0.0037875196,0.005877576,0.012004883,59.69642,0.48302048,0.58864343,-0.10562293,36.643467,35.53933,34.435192,0.062136043,0.5298207,8.171632e+07,0.8029779,8.989508e+07,0.72992206,1.0914676e+08,0.6011759,3.0,1.0,6.0,2.0,0.30844307,0.17261904,0.30574068,0.056033436,0.80678326,5.0,0.30844307,0.0,0.69155693,-0.10082585,0.19509915,0.295925,0.10053949,0.123295605,0.02275611,0.013199684,0.21721897,0.20401928,-0.06945954,0.18674038,0.25619993,1
2017-06-02,35.698162,36.132824,35.537777,36.132824,1.110828e+08,0.0,0.0,AAPL,0.014819227,0.010268105,0.019076806,0.06525386,35.73396,35.796585,0.011162108,35.71978,35.700214,0.011563474,35.649998,35.384335,0.013543471,34.16991,34.241375,0.05744573,29.070286,30.064108,0.24294694,0.0078076185,0.005772124,0.012231411,65.89236,0.49269462,0.56945366,-0.07675904,36.48023,35.649998,34.81977,0.046576627,0.7907783,8.85444e+07,1.2545435,8.757608e+07,1.2684149,1.1002652e+08,1.0096003,4.0,2.0,6.0,2.0,0.011935959,0.058278155,0.4482682,-0.98710966,0.46769944,11.0,0.181205,0.16926906,0.64952594,0.30844307,0.30844307,0.0,0.21899602,0.33149776,0.112501755,0.20753641,0.3834631,0.1759267,0.17816365,0.26972216,0.091558516,0
2017-06-05,35.874825,35.90039,35.670277,35.779522,1.013268e+08,0.0,0.0,AAPL,-0.009777868,0.0020833586,0.0056843106,0.03762993,35.748837,35.790897,0.0008584042,35.74,35.714634,0.0011057499,35.714878,35.42197,0.0018100302,34.23308,34.301693,0.045173828,29.123959,30.121063,0.22852534,0.00944694,0.0068046846,0.01213746,59.31679,0.4664757,0.54885805,-0.08238238,36.337666,35.714878,35.092087,0.034875687,0.5518995,9.126768e+07,1.1102155,8.692444e+07,1.1656883,1.0962732e+08,0.9242842,0.0,5.0,6.0,2.0,0.39470297,0.41592547,0.30779463,-0.037535455,0.7405447,6.0,0.4009589,0.006255909,0.5927852,0.11844819,0.32300016,0.20455196,0.011935959,0.181205,0.16926906,-0.10082585,0.19509915,0.295925,0.10053949,0.123295605,0.02275611,1
2017-06-06,35.772533,36.216496,35.74464,35.900375,1.064996e+08,0.0,0.0,AAPL,0.003377726,0.0050753215,0.0029870917,0.013577271,35.78509,35.82739,0.0032215428,35.750694,35.748405,0.0041868025,35.738922,35.467533,0.00451758,34.29997,34.364388,0.04665909,29.178396,30.178654,0.2303752,0.00953613,0.0066136955,0.010598606,60.759346,0.45025855,0.52913815,-0.07887962,36.350727,35.738922,35.127117,0.034237526,0.6319482,9.646608e+07,1.1040108,8.838784e+07,1.2049123,1.0520182e+08,1.0123361,1.0,6.0,6.0,2.0,0.43298563,0.53264135,0.57743984,-0.32177,0.9884299,4.0,0.51342815,0.0804425,0.40612936,0.39470297,0.4009589,0.006255909,0.35804018,0.38930044,0.03126027,0.30844307,0.30844307,0.0,0.21899602,0.33149776,0.112501755,1
2017-06-07,36.032875,36.256016,35.907356,36.114227,8.42784e+07,0.0,0.0,AAPL,0.005956816,0.01708567,0.01020801,0.013126266,35.906425,35.923004,0.0057872944,35.787186,35.81492,0.009138469,35.762318,35.529125,0.009840252,34.37002,34.43301,0.050747834,29.233582,30.2378,0.23536785,0.008817779,0.0068141012,0.01058645,63.243023,0.44948107,0.5132067,-0.06372567,36.394653,35.762318,35.12998,0.035363335,0.7782614,9.37608e+07,0.89886606,8.884812e+07,0.94856703,1.0158966e+08,0.8295962,2.0,7.0,6.0,2.0,0.53149956,0.53149956,0.24357389,0.35926682,0.7037323,2.0,0.53149956,0.0,0.46850044,0.43298563,0.51342815,0.0804425,0.11844819,0.32300016,0.20455196,0.011935959,0.181205,0.16926906,-0.10082585,0.19509915,0.295925,0
2017-06-08,36.086327,36.153732,35.888752,36.025894,8.50032e+07,0.0,0.0,AAPL,-0.0024459371,0.011816019,0.010760067,0.01546197,35.99057,35.9573,0.0009815245,35.82554,35.853275,0.005592534,35.789745,35.576435,0.0065982477,34.42479,34.495476,0.046510186,29.2893,30.295477,0.23000188,0.009214482,0.0067804125,0.010536635,61.51118,0.43670315,0.49790603,-0.06120289,36.417606,35.789745,35.16188,0.03508621,0.68805814,9.763816e+07,0.870594,8.967724e+07,0.9478793,1.0067868e+08,0.8443019,3.0,8.0,6.0,2.0,0.7967266,0.7967266,0.0,0.7967266,0.7967266,1.0,0.7967266,0.0,0.20327342,0.53149956,0.53149956,0.0,0.39470297,0.4009589,0.006255909,0.35804018,0.38930044,0.03126027,0.30844307,0.30844307,0.0,0
2017-06-09,36.0724,36.0724,33.94092,34.628944,2.595308e+08,0.0,0.0,AAPL,-0.038776267,-0.04162087,-0.03178013,-0.032283306,35.689793,35.514515,-0.029724136,35.711876,35.630672,-0.030324107,35.731983,35.4862,-0.030869784,34.450138,34.50071,0.005190295,29.337645,30.338657,0.18035874,0.018061547,0.014217546,0.013579366,41.947712,0.31027767,0.46038035,-0.15010269,36.54674,35.731983,34.917225,0.04560393,-0.17691061,1.2732776e+08,2.0382893,1.0793608e+08,2.4044862,1.082042e+08,2.3985279,4.0,9.0,6.0,2.0,0.5942563,0.62949514,0.10853235,0.47248343,0.6807903,3.0,0.5942563,0.0,0.4057437,0.7967266,0.7967266,0.0,0.43298563,0.51342815,0.0804425,0.11844819,0.32300016,0.20455196,0.011935959,0.181205,0.16926906,0
2017-06-12,33.875835,33.957188,33.12505,33.801453,2.892292e+08,0.0,0.0,AAPL,-0.023895957,-0.055284955,-0.053316776,-0.06841785,35.294178,34.943493,-0.042293835,35.521507,35.298084,-0.048422895,35.60786,35.325745,-0.050730567,34.459816,34.473286,-0.019105224,29.38279,30.373161,0.15038265,0.019397995,0.015631193,0.013936854,34.87246,0.1416797,0.3966402,-0.2549605,36.756535,35.60786,34.459187,0.06451795,-0.2863016,1.6490824e+08,1.7538797,1.2808796e+08,2.2580514,1.1616026e+08,2.4899151,0.0,12.0,6.0,2.0,0.24842963,0.21194896,0.49369353,-0.5602477,0.84002346,10.0,0.34350732,0.09507771,0.56141496,-0.045975514,0.23689415,0.28286967,0.5942563,0.5942563,0.0,0.53149956,0.53149956,0.0,0.39470297,0.4009589,0.006255909,1
2017-06-13,34.205906,34.27331,33.7387,34.073414,1.366616e+08,0.0,0.0,AAPL,0.008045844,-0.05088976,-0.04607272,-0.058509763,34.928787,34.65347,-0.024489045,35.35694,35.075417,-0.03630194,35.501984,35.20648,-0.040239148,34.47618,34.457607,-0.011682495,29.429825,30.410032,0.15778516,0.020360861,0.016123401,0.014172037,38.54143,0.029667618,0.3232457,-0.2935781,36.80443,35.501984,34.19954,0.07337314,-0.048417993,1.7094064e+08,0.79946816,1.3370336e+08,1.0221254,1.177914e+08,1.1602001,1.0,13.0,6.0,2.0,-0.5721518,-0.5787253,0.26615658,-0.83496076,-0.30276936,3.0,0.0,0.5721518,0.4278482,0.24842963,0.34350732,0.09507771,0.027248986,0.30322838,0.2759794,0.7967266,0.7967266,0.0,0.43298563,0.51342815,0.0804425,0
2017-06-14,34.284935,34.284935,33.4342,33.741024,1.261248e+08,0.0,0.0,AAPL,-0.009755108,-0.06571381,-0.049750898,-0.06631482,34.454147,34.34932,-0.020697707,35.180286,34.8328,-0.040911037,35.38216,35.06691,-0.046383172,34.485714,34.429504,-0.021594184,29.475918,30.443222,0.14469798,0.018352896,0.016204027,0.014248565,35.880898,-0.084944665,0.24160764,-0.3265523,36.866657,35.38216,33.897663,0.08391215,-0.052758764,1.7930992e+08,0.70339,1.3653536e+08,0.9237519,1.2008794e+08,1.0502703,2.0,14.0,6.0,2.0,-0.17857884,-0.14498901,0.32567084,-0.54999965,0.1256623,4.0,0.046831846,0.22541068,0.72775745,-0.5721518,0.0,0.5721518,-0.045975514,0.23689415,0.28286967,0.5942563,0.5942563,0.0,0.53149956,0.53149956,0.0,0
2017-06-15,33.31333,33.58296,33.055325,33.538795,1.286616e+08,0.0,0.0,AAPL,-0.005993551,-0.06903642,-0.058036134,-0.03966738,33.956726,34.079144,-0.012307742,34.973648,34.597527,-0.041026656,35.312893,34.921375,-0.050239384,34.486248,34.394573,-0.027473394,29.52114,30.474066,0.13609423,0.017887894,0.015975485,0.012378932,34.32826,-0.18990478,0.15530515,-0.34520993,37.002487,35.312893,33.6233,0.09569281,-0.025006855,1.880416e+08,0.6842188,1.4283987e+08,0.90074,1.1636748e+08,1.1056491,3.0,15.0,6.0,2.0,0.7696205,0.7696205,0.0,0.7696205,0.7696205,1.0,0.7696205,0.0,0.23037949,-0.17857884,0.046831846,0.22541068,0.24842963,0.34350732,0.09507771,0.027248986,0.30322838,0.2759794,0.7967266,0.7967266,0.0,0
2017-06-16,33.420246,33.587605,33.05299,33.069263,2.014444e+08,0.0,0.0,AAPL,-0.013999668,-0.045039807,-0.08478608,-0.067326725,33.64479,33.74252,-0.01710596,34.66729,34.31966,-0.046096124,35.193535,34.744984,-0.060359716,34.480865,34.3426,-0.040938735,29.56495,30.499924,0.11852925,0.011693847,0.0143504115,0.011961669,30.976671,-0.30742985,0.06275815,-0.370188,37.15572,35.193535,33.23135,0.1115083,-0.041302428,1.7642432e+08,1.1418177,1.5187603e+08,1.3263738,1.1972606e+08,1.6825444,4.0,16.0,6.0,2.0,0.43515006,0.5745864,0.5569333,-0.17825258,0.9091164,3.0,0.4945676,0.059417527,0.44601488,0.7696205,0.7696205,0.0,-0.5721518,0.0,0.5721518,-0.045975514,0.23689415,0.28286967,0.5942563,0.5942563,0.0,1
2017-06-19,33.392357,34.108273,33.392357,34.015293,1.301656e+08,0.0,0.0,AAPL,0.028607521,0.0063263695,-0.04930834,-0.043904312,33.687557,33.833443,0.00972867,34.490868,34.26432,-0.013788439,35.115437,34.675488,-0.031329308,34.49607,34.329765,-0.013937168,29.61338,30.53495,0.14864607,0.01732531,0.018555565,0.013889463,43.04288,-0.3205377,-0.013901022,-0.3066367,37.13676,35.115437,33.094112,0.11512453,0.22786592,1.446116e+08,0.9001048,1.5475992e+08,0.84108084,1.2084218e+08,1.0771537,0.0,19.0,6.0,2.0,-0.25808337,-0.08873042,0.66556305,-0.9919623,0.3064426,3.0,0.10214753,0.36023092,0.53762156,0.10611173,0.25506783,0.14895609,0.43515006,0.4945676,0.059417527,-0.17857884,0.046831846,0.22541068,0.24842963,0.34350732,0.09507771,0
2017-06-20,34.138493,34.138493,33.689884,33.706154,9.96004e+07,0.0,0.0,AAPL,-0.009088243,-0.01077849,-0.061119735,-0.058315214,33.614105,33.79101,0.0027383706,34.271446,34.162838,-0.016494557,35.01107,34.58317,-0.037271537,34.506573,34.30531,-0.023196138,29.65954,30.566547,0.13643546,0.017371926,0.018356241,0.013830552,40.548386,-0.3518152,-0.081483856,-0.27033135,37.099426,35.01107,32.922714,0.11929686,0.18757321,1.3719936e+08,0.7259538,1.5407e+08,0.646462,1.2122892e+08,0.8215894,1.0,20.0,6.0,2.0,0.14079642,0.04795853,0.44950068,-0.5653717,0.8968869,8.0,0.23929353,0.09849711,0.6622094,-0.25808337,0.10214753,0.36023092,-0.34279868,0.0032877403,0.3460864,0.7696205,0.7696205,0.0,-0.5721518,0.0,0.5721518,1
2017-06-21,33.824703,33.952545,33.613182,33.906055,8.50632e+07,0.0,0.0,AAPL,0.005930715,0.004891121,-0.0611441,-0.051560245,33.647114,33.82936,0.0076958514,34.05063,34.11615,-0.004245842,34.918907,34.518684,-0.029005852,34.521862,34.289654,-0.017838128,29.705555,30.59982,0.14140457,0.017044926,0.018354332,0.013968303,42.85465,-0.35636452,-0.13645999,-0.21990453,37.032623,34.918907,32.80519,0.12106429,0.2604095,1.2898704e+08,0.6594709,1.5414848e+08,0.5518264,1.214983e+08,0.7001184,2.0,21.0,6.0,2.0,0.22230002,0.10367221,0.5138075,-0.7068175,0.8250738,8.0,0.31700298,0.09470296,0.5882941,0.14079642,0.23929353,0.09849711,0.10611173,0.25506783,0.14895609,0.43515006,0.4945676,0.059417527,-0.17857884,0.046831846,0.22541068,0
2017-06-22,33.8828,34.09897,33.731712,33.850258,7.64252e+07,0.0,0.0,AAPL,-0.0016456522,0.009286631,-0.060390905,-0.050280645,33.709404,33.836327,0.004178452,33.833065,34.067806,0.0005081555,34.829304,34.455025,-0.028109783,34.543163,34.272423,-0.020059085,29.751324,30.632204,0.13777319,0.016700542,0.01837395,0.013969307,42.360687,-0.36031875,-0.18123174,-0.179087,36.965706,34.829304,32.692898,0.12267853,0.27086633,1.1853976e+08,0.6447221,1.5329069e+08,0.49856392,1.2148396e+08,0.62909704,3.0,22.0,6.0,2.0,-0.29621956,-0.44165328,0.6593727,-0.96795887,0.5802029,5.0,0.15055452,0.4467741,0.4026714,0.22230002,0.31700298,0.09470296,-0.25808337,0.10214753,0.36023092,-0.34279868,0.0032877403,0.3460864,0.7696205,0.7696205,0.0,1
2017-06-23,33.73405,34.205902,33.7294,34.001354,1.417576e+08,0.0,0.0,AAPL,0.004463669,0.028186016,-0.018123284,-0.049327455,33.895824,33.891335,0.0031134016,33.770306,34.05572,0.0068417448,34.74109,34.41182,-0.021292843,34.5667,34.26179,-0.016355172,29.79709,30.665771,0.14109644,0.014133084,0.014497455,0.013993638,44.235157,-0.34725732,-0.21443686,-0.13282046,36.86034,34.74109,32.62184,0.12200254,0.32547215,1.066024e+08,1.3297787,1.4151336e+08,1.0017259,1.2472472e+08,1.1365638,4.0,23.0,6.0,2.0,0.10559848,-0.020570094,0.6133121,-0.9150329,0.8858701,8.0,0.28596067,0.1803622,0.5336771,-0.29621956,0.15055452,0.4467741,0.14079642,0.23929353,0.09849711,0.10611173,0.25506783,0.14895609,0.43515006,0.4945676,0.059417527,0
2017-06-26,34.20823,34.466236,33.79216,33.894436,1.027696e+08,0.0,0.0,AAPL,-0.0031445317,-0.0035530266,0.0027508654,-0.050712578,33.87165,33.89237,0.0006726694,33.779606,34.026398,0.0033994229,34.650555,34.362545,-0.021821292,34.591568,34.247387,-0.020153265,29.84558,30.697939,0.13566016,0.0060799345,0.012289658,0.013993356,43.165417,-0.34159577,-0.23986864,-0.10172712,36.751022,34.650555,32.550087,0.121237144,0.3200115,1.011232e+08,1.0162811,1.228674e+08,0.8364269,1.2547768e+08,0.81902695,0.0,26.0,6.0,2.0,0.617978,0.73968923,0.4082904,0.035487723,0.95704573,4.0,0.617978,0.0,0.38202202,0.044530325,0.2682548,0.22372447,0.10559848,0.28596067,0.1803622,0.22230002,0.31700298,0.09470296,-0.25808337,0.10214753,0.36023092,0
2017-06-27,33.706146,33.973454,33.383053,33.408623,9.90476e+07,0.0,0.0,AAPL,-0.014333123,-0.008827205,-0.019510552,-0.06468437,33.812145,33.73112,-0.011934247,33.713127,33.914074,-0.009032176,34.535034,34.271694,-0.032616436,34.60311,34.214493,-0.034519706,29.89438,30.724945,0.11755528,0.008029533,0.012759545,0.014218484,38.59794,-0.37202156,-0.26629922,-0.10572234,36.64219,34.535034,32.427876,0.12203016,0.23271824,1.0101264e+08,0.9805466,1.19106e+08,0.831592,1.2640468e+08,0.7835754,1.0,27.0,6.0,2.0,0.5936313,0.6262536,0.062780105,0.52125615,0.6333843,3.0,0.5936313,0.0,0.40636864,0.617978,0.617978,0.0,-0.111820586,0.20187518,0.31369576,-0.29621956,0.15055452,0.4467741,0.14079642,0.23929353,0.09849711,1
2017-06-28,33.585285,33.961838,33.276142,33.896755,8.83296e+07,0.0,0.0,AAPL,0.014610973,-0.0002742941,0.004615485,-0.04536504,33.810284,33.78633,0.0025575068,33.7287,33.910927,0.0049825963,34.45449,34.235985,-0.016187647,34.627335,34.202034,-0.02109833,29.942972,30.756546,0.13204375,0.010623548,0.013402272,0.0147462385,44.906025,-0.35268053,-0.28357548,-0.06910505,36.528004,34.45449,32.38098,0.12036237,0.36550906,1.0166592e+08,0.8688221,1.1532648e+08,0.7659091,1.2593092e+08,0.7014131,2.0,28.0,6.0,2.0,0.4152929,0.69914293,0.4717866,-0.13265075,0.7991648,5.0,0.45500216,0.039709255,0.5052886,0.5936313,0.5936313,0.0,0.044530325,0.2682548,0.22372447,0.10559848,0.28596067,0.1803622,0.22230002,0.31700298,0.09470296,0
2017-06-29,33.636425,33.734047,33.07159,33.397007,1.259976e+08,0.0,0.0,AAPL,-0.014743247,-0.01338988,-0.0042275963,-0.062018376,33.719635,33.656555,-0.009567957,33.71452,33.817486,-0.00941769,34.34408,34.156082,-0.02757612,34.64397,34.170464,-0.03599362,29.986189,30.782852,0.1137463,0.012565129,0.014141494,0.014953615,40.337067,-0.3733741,-0.30153522,-0.0718389,36.394646,34.34408,32.29352,0.11941272,0.2690688,1.115804e+08,1.129209,1.1506008e+08,1.0950592,1.2894998e+08,0.9771045,3.0,29.0,6.0,2.0,0.46217868,0.79761505,0.6142946,-0.6413599,0.924006,7.0,0.5777766,0.11559796,0.3066254,0.4152929,0.45500216,0.039709255,0.617978,0.617978,0.0,-0.111820586,0.20187518,0.31369576,-0.29621956,0.15055452,0.4467741,1
2017-06-30,33.57598,33.694527,33.420246,33.476032,9.20964e+07,0.0,0.0,AAPL,0.002366238,-0.015450031,0.01230051,-0.07352848,33.61457,33.596382,-0.004121378,33.755196,33.755405,-0.008270267,34.211243,34.091316,-0.021490354,34.654037,34.14323,-0.03399326,30.025421,30.809683,0.11492302,0.012301376,0.013306634,0.014418363,41.353214,-0.37902805,-0.31703377,-0.061994266,36.112698,34.211243,32.309788,0.11115968,0.30667132,1.0164816e+08,0.90603113,1.0412528e+08,0.88447684,1.2800066e+08,0.7194994,4.0,30.0,6.0,2.0,0.31113732,0.2719028,0.47738644,-0.17813766,0.87888134,4.0,0.35567173,0.044534415,0.59979385,0.46217868,0.5777766,0.11559796,0.5936313,0.5936313,0.0,0.044530325,0.2682548,0.22372447,0.10559848,0.28596067,0.1803622,0
2017-07-03,33.67594,33.773563,33.262196,33.35517,5.71112e+07,0.0,0.0,AAPL,-0.0036103758,-0.015910124,-0.019406622,-0.06775805,33.506718,33.51598,-0.0045228684,33.689186,33.682632,-0.009914557,34.090027,34.021206,-0.021556312,34.66247,34.112328,-0.03771518,30.05969,30.835041,0.10963123,0.012304047,0.009239811,0.014347579,40.224846,-0.3887797,-0.33138296,-0.057396732,35.87613,34.090027,32.303925,0.1047874,0.29428527,9.251648e+07,0.6173084,9.681984e+07,0.5898708,1.2578988e+08,0.45402062,0.0,3.0,7.0,3.0,0.20567453,0.3058409,0.4009025,-0.43777972,0.60124713,6.0,0.28988478,0.08421026,0.625905,0.055048935,0.25313538,0.19808646,0.31113732,0.35567173,0.044534415,0.4152929,0.45500216,0.039709255,0.617978,0.617978,0.0,1
2017-07-05,33.39934,33.655025,33.173874,33.492317,8.62784e+07,0.0,0.0,AAPL,0.0041116863,0.0025051753,-0.0063441433,-0.067076124,33.523457,33.50809,-0.00092888315,33.6678,33.64803,-0.0052122115,33.969624,33.970837,-0.014050976,34.66731,34.088013,-0.033893384,30.095392,30.861513,0.11287195,0.010780623,0.009042638,0.014366764,42.153698,-0.38104892,-0.34131613,-0.03973276,35.555298,33.969624,32.38395,0.09335838,0.34949422,8.996264e+07,0.959047,9.548764e+07,0.9035557,1.2477882e+08,0.69145066,2.0,5.0,7.0,3.0,0.0551264,0.24451251,0.5507639,-0.7486602,0.48014078,4.0,0.24229145,0.18716505,0.5705435,0.3333604,0.4269257,0.09356531,0.055048935,0.25313538,0.19808646,0.31113732,0.35567173,0.044534415,0.4152929,0.45500216,0.039709255,0
